---- Options ----
width: 10
height: 20
block_size: 30
batch_size: 512
lr: 0.001
gamma: 0.999
initial_epsilon: 0.9
final_epsilon: 0.001
num_decay_epochs: 1000
num_episodes: 10000
max_episode_length: 5000
save_interval: 200
replay_memory_size: 50000
tensorboard_dir: runs
saved_dir: output/gamma0999
log_file: output/gamma0999/train.log
gpu: 1
sim_rom_mode: False
--------

Episode: 1091/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1092/10000, Score: 50, Tetrominoes 32, Cleared lines: 2
Episode: 1093/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1094/10000, Score: 29, Tetrominoes 31, Cleared lines: 0
Episode: 1095/10000, Score: 25, Tetrominoes 27, Cleared lines: 0
Episode: 1096/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1097/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1098/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1099/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1100/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1101/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1102/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1103/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1104/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1105/10000, Score: 22, Tetrominoes 14, Cleared lines: 1
Episode: 1106/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1107/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1108/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1109/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1110/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1111/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1112/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1113/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1114/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1115/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1116/10000, Score: 35, Tetrominoes 27, Cleared lines: 1
Episode: 1117/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1118/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1119/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1120/10000, Score: 31, Tetrominoes 23, Cleared lines: 1
Episode: 1121/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1122/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1123/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1124/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1125/10000, Score: 46, Tetrominoes 28, Cleared lines: 2
Episode: 1126/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1127/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1128/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1129/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1130/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1131/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1132/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1133/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1134/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1135/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1136/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1137/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1138/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1139/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1140/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1141/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1142/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1143/10000, Score: 27, Tetrominoes 29, Cleared lines: 0
Episode: 1144/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1145/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1146/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1147/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1148/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1149/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1150/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1151/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1152/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1153/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1154/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1155/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1156/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1157/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1158/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1159/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1160/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1161/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1162/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1163/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1164/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1165/10000, Score: 36, Tetrominoes 28, Cleared lines: 1
Episode: 1166/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1167/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1168/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1169/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1170/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1171/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1172/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1173/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1174/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1175/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1176/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1177/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1178/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1179/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1180/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1181/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1182/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1183/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1184/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1185/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1186/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1187/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1188/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1189/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1190/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1191/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1192/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1193/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1194/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1195/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1196/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1197/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1198/10000, Score: 26, Tetrominoes 18, Cleared lines: 1
Episode: 1199/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1200/10000, Score: 29, Tetrominoes 21, Cleared lines: 1
Episode: 1201/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1202/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1203/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1204/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1205/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1206/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1207/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1208/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1209/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1210/10000, Score: 27, Tetrominoes 29, Cleared lines: 0
Episode: 1211/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1212/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1213/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1214/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1215/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1216/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1217/10000, Score: 33, Tetrominoes 25, Cleared lines: 1
Episode: 1218/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1219/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1220/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1221/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1222/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1223/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1224/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1225/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1226/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1227/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1228/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1229/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1230/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1231/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1232/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1233/10000, Score: 41, Tetrominoes 33, Cleared lines: 1
Episode: 1234/10000, Score: 42, Tetrominoes 34, Cleared lines: 1
Episode: 1235/10000, Score: 28, Tetrominoes 30, Cleared lines: 0
Episode: 1236/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1237/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1238/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1239/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1240/10000, Score: 33, Tetrominoes 25, Cleared lines: 1
Episode: 1241/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1242/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1243/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1244/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1245/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1246/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1247/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1248/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1249/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1250/10000, Score: 46, Tetrominoes 28, Cleared lines: 2
Episode: 1251/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1252/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1253/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1254/10000, Score: 49, Tetrominoes 31, Cleared lines: 2
Episode: 1255/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1256/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1257/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1258/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1259/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1260/10000, Score: 32, Tetrominoes 24, Cleared lines: 1
Episode: 1261/10000, Score: 28, Tetrominoes 20, Cleared lines: 1
Episode: 1262/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1263/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1264/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1265/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1266/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1267/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1268/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1269/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1270/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1271/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1272/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1273/10000, Score: 6, Tetrominoes 8, Cleared lines: 0
Episode: 1274/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1275/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1276/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1277/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1278/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1279/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1280/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1281/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1282/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1283/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1284/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1285/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1286/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1287/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1288/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1289/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1290/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1291/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1292/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1293/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1294/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1295/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1296/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1297/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1298/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1299/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1300/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1301/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1302/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1303/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1304/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1305/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1306/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1307/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1308/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1309/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1310/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1311/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1312/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1313/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1314/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1315/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1316/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1317/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1318/10000, Score: 50, Tetrominoes 32, Cleared lines: 2
Episode: 1319/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1320/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1321/10000, Score: 25, Tetrominoes 27, Cleared lines: 0
Episode: 1322/10000, Score: 38, Tetrominoes 30, Cleared lines: 1
Episode: 1323/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1324/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1325/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1326/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1327/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1328/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1329/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1330/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1331/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1332/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1333/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1334/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1335/10000, Score: 6, Tetrominoes 8, Cleared lines: 0
Episode: 1336/10000, Score: 49, Tetrominoes 31, Cleared lines: 2
Episode: 1337/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1338/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1339/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1340/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1341/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1342/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1343/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1344/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1345/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1346/10000, Score: 49, Tetrominoes 31, Cleared lines: 2
Episode: 1347/10000, Score: 67, Tetrominoes 29, Cleared lines: 2
Episode: 1348/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1349/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1350/10000, Score: 26, Tetrominoes 18, Cleared lines: 1
Episode: 1351/10000, Score: 23, Tetrominoes 25, Cleared lines: 0
Episode: 1352/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1353/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1354/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1355/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1356/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1357/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1358/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1359/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1360/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1361/10000, Score: 18, Tetrominoes 20, Cleared lines: 0
Episode: 1362/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1363/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1364/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1365/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1366/10000, Score: 25, Tetrominoes 27, Cleared lines: 0
Episode: 1367/10000, Score: 60, Tetrominoes 32, Cleared lines: 3
Episode: 1368/10000, Score: 28, Tetrominoes 30, Cleared lines: 0
Episode: 1369/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1370/10000, Score: 27, Tetrominoes 29, Cleared lines: 0
Episode: 1371/10000, Score: 49, Tetrominoes 31, Cleared lines: 2
Episode: 1372/10000, Score: 28, Tetrominoes 30, Cleared lines: 0
Episode: 1373/10000, Score: 26, Tetrominoes 28, Cleared lines: 0
Episode: 1374/10000, Score: 26, Tetrominoes 28, Cleared lines: 0
Episode: 1375/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1376/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1377/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1378/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1379/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1380/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1381/10000, Score: 5, Tetrominoes 7, Cleared lines: 0
Episode: 1382/10000, Score: 47, Tetrominoes 29, Cleared lines: 2
Episode: 1383/10000, Score: 89, Tetrominoes 41, Cleared lines: 5
Episode: 1384/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1385/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1386/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1387/10000, Score: 54, Tetrominoes 36, Cleared lines: 2
Episode: 1388/10000, Score: 101, Tetrominoes 43, Cleared lines: 6
Episode: 1389/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1390/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1391/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1392/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1393/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1394/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1395/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1396/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1397/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1398/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1399/10000, Score: 28, Tetrominoes 30, Cleared lines: 0
Episode: 1400/10000, Score: 50, Tetrominoes 32, Cleared lines: 2
Episode: 1401/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1402/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1403/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1404/10000, Score: 36, Tetrominoes 28, Cleared lines: 1
Episode: 1405/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1406/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1407/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1408/10000, Score: 29, Tetrominoes 21, Cleared lines: 1
Episode: 1409/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1410/10000, Score: 25, Tetrominoes 27, Cleared lines: 0
Episode: 1411/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1412/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1413/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1414/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1415/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1416/10000, Score: 22, Tetrominoes 24, Cleared lines: 0
Episode: 1417/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1418/10000, Score: 42, Tetrominoes 34, Cleared lines: 1
Episode: 1419/10000, Score: 28, Tetrominoes 20, Cleared lines: 1
Episode: 1420/10000, Score: 26, Tetrominoes 28, Cleared lines: 0
Episode: 1421/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1422/10000, Score: 6, Tetrominoes 8, Cleared lines: 0
Episode: 1423/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1424/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
Episode: 1425/10000, Score: 24, Tetrominoes 26, Cleared lines: 0
Episode: 1426/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1427/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1428/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1429/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1430/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1431/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1432/10000, Score: 7, Tetrominoes 9, Cleared lines: 0
Episode: 1433/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1434/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1435/10000, Score: 15, Tetrominoes 17, Cleared lines: 0
Episode: 1436/10000, Score: 46, Tetrominoes 28, Cleared lines: 2
Episode: 1437/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1438/10000, Score: 10, Tetrominoes 12, Cleared lines: 0
Episode: 1439/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1440/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1441/10000, Score: 28, Tetrominoes 20, Cleared lines: 1
Episode: 1442/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1443/10000, Score: 38, Tetrominoes 30, Cleared lines: 1
Episode: 1444/10000, Score: 14, Tetrominoes 16, Cleared lines: 0
Episode: 1445/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1446/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1447/10000, Score: 21, Tetrominoes 23, Cleared lines: 0
Episode: 1448/10000, Score: 34, Tetrominoes 26, Cleared lines: 1
Episode: 1449/10000, Score: 62, Tetrominoes 34, Cleared lines: 3
Episode: 1450/10000, Score: 17, Tetrominoes 19, Cleared lines: 0
Episode: 1451/10000, Score: 9, Tetrominoes 11, Cleared lines: 0
Episode: 1452/10000, Score: 46, Tetrominoes 28, Cleared lines: 2
Episode: 1453/10000, Score: 61, Tetrominoes 33, Cleared lines: 3
Episode: 1454/10000, Score: 19, Tetrominoes 21, Cleared lines: 0
Episode: 1455/10000, Score: 13, Tetrominoes 15, Cleared lines: 0
Episode: 1456/10000, Score: 11, Tetrominoes 13, Cleared lines: 0
Episode: 1457/10000, Score: 34, Tetrominoes 26, Cleared lines: 1
Episode: 1458/10000, Score: 101, Tetrominoes 43, Cleared lines: 6
Episode: 1459/10000, Score: 16, Tetrominoes 18, Cleared lines: 0
Episode: 1460/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1461/10000, Score: 12, Tetrominoes 14, Cleared lines: 0
Episode: 1462/10000, Score: 8, Tetrominoes 10, Cleared lines: 0
Episode: 1463/10000, Score: 20, Tetrominoes 22, Cleared lines: 0
